,time,syntax_penn_tok2,syntax_penn_lem2,lexical_tok2,lexical_lem2,cosine_semanticL,partner_direction,condition_info
1671,37,0.0,0.0,0.0,0.0,0.36064200876907604,r>l,dyad41-dyad14-cond1
1672,38,0.06917144638660747,0.25712973861328997,0.0,0.0,0.6474864348944922,l>r,dyad41-dyad14-cond1
1673,39,0.22941573387056172,0.46637240216721393,0.0,0.06172133998483677,0.7124116922183009,r>l,dyad41-dyad14-cond1
1674,40,0.0,0.0,0.0,0.0,0.13066238654716156,l>r,dyad41-dyad14-cond1
1675,41,0.4082482904638631,0.4082482904638631,0.0,0.0,0.10374422043790921,r>l,dyad41-dyad14-cond1
1676,42,0.1091089451179962,0.1636634176769943,0.0,0.0,0.6403569563989318,l>r,dyad41-dyad14-cond1
1677,43,0.15657502514382474,0.24488368066812718,0.0,0.0,0.8342210163786268,r>l,dyad41-dyad14-cond1
1678,44,0.4001225052348665,0.48883850026377973,0.0,0.0,0.8553529378292639,l>r,dyad41-dyad14-cond1
1679,45,0.3353353533357125,0.3358302471297338,0.0,0.04919189679432818,0.804500259786364,r>l,dyad41-dyad14-cond1
1680,46,0.22522130823072542,0.29950124653787485,0.0,0.0,0.7806594422901028,l>r,dyad41-dyad14-cond1
1681,47,0.0,0.0880450906325624,0.0,0.0,0.6608383604536174,r>l,dyad41-dyad14-cond1
1682,48,0.0,0.2886751345948129,0.0,0.0,0.3446928471412096,l>r,dyad41-dyad14-cond1
1683,0,0.11322770341445959,0.11322770341445959,0.0,0.0,0.7870998470825052,l>r,dyad41-dyad30-cond1
1684,1,0.11322770341445959,0.11322770341445959,0.0,0.0,0.5428904817115469,r>l,dyad41-dyad30-cond1
1685,2,0.0,0.0,0.0,0.0,0.4871763807086349,l>r,dyad41-dyad30-cond1
1686,3,0.0,0.0,0.0,0.0,0.3907895622299564,r>l,dyad41-dyad30-cond1
1687,4,0.0,0.0,0.0,0.0,0.5684515990950234,l>r,dyad41-dyad30-cond1
1688,5,0.4446486458999438,0.38235955645093633,0.0,0.0,0.7622872511774008,r>l,dyad41-dyad30-cond1
1689,6,0.0,0.0,0.0,0.0,0.6312226147629584,l>r,dyad41-dyad30-cond1
1690,7,0.0,0.0,0.0,0.0,0.6643922269868628,r>l,dyad41-dyad30-cond1
1691,8,0.3503292361635921,0.3818813079129867,0.02988071523335984,0.06063390625908324,0.8023808317422766,l>r,dyad41-dyad30-cond1
1692,9,0.31578947368421045,0.45056355688958294,0.053300179088902604,0.053300179088902604,0.7526414366295077,r>l,dyad41-dyad30-cond1
1693,10,0.12909944487358055,0.12909944487358055,0.0,0.0,0.6429624686230225,l>r,dyad41-dyad30-cond1
1694,11,0.0,0.0,0.0,0.0,0.6108535939327778,r>l,dyad41-dyad30-cond1
1695,12,0.0,0.0,0.0,0.0,0.23251328570747198,l>r,dyad41-dyad30-cond1
1696,13,0.0,0.0,0.0,0.0,0.20081073834693897,r>l,dyad41-dyad30-cond1
1697,14,0.31622776601683794,0.31622776601683794,0.0,0.0,0.25094082568385434,l>r,dyad41-dyad30-cond1
1698,15,0.0,0.0,0.0,0.0,,r>l,dyad41-dyad30-cond1
1699,16,0.0,0.0,0.0,0.0,,l>r,dyad41-dyad30-cond1
1700,17,0.0,0.0,0.0,0.0,0.16064934029294675,r>l,dyad41-dyad30-cond1
1701,18,0.35856858280031806,0.35856858280031806,0.0,0.0,0.3438773206426329,l>r,dyad41-dyad30-cond1
1702,19,0.18428853505018536,0.19569842191603265,0.06741998624632421,0.06741998624632421,0.439827236467608,r>l,dyad41-dyad30-cond1
1703,20,0.3849001794597505,0.31061826246096835,0.04598004898717029,0.044946657497549475,0.8049883636595212,l>r,dyad41-dyad30-cond1
1704,21,0.19641855032959654,0.11895773785772164,0.04229549344378136,0.041344911529736156,0.8384165304822915,r>l,dyad41-dyad30-cond1
1705,22,0.0,0.0,0.0,0.0,0.5654272955069863,l>r,dyad41-dyad30-cond1
1706,23,0.21320071635561041,0.19611613513818404,0.0,0.0,0.4623403444679901,r>l,dyad41-dyad30-cond1
1707,24,0.0,0.14708710135363803,0.0,0.0,0.5575877815257166,l>r,dyad41-dyad30-cond1
1708,25,0.10540925533894598,0.0,0.0,0.0,0.45914826241895335,r>l,dyad41-dyad30-cond1
1709,26,0.0,0.16903085094570328,0.0,0.0,0.5751702636523065,l>r,dyad41-dyad30-cond1
1710,27,0.0,0.0,0.0,0.0,0.42078558176357383,r>l,dyad41-dyad30-cond1
1711,28,0.0,0.12403473458920847,0.0,0.0,0.4870808203663445,l>r,dyad41-dyad30-cond1
1712,29,0.11396057645963795,0.10482848367219183,0.0,0.0,0.5016918474251575,r>l,dyad41-dyad30-cond1
1713,30,0.13363062095621217,0.13363062095621217,0.0,0.0,0.35837710807138423,l>r,dyad41-dyad30-cond1
1714,31,0.0472455591261534,0.13693063937629152,0.0,0.0,0.6961127523795467,r>l,dyad41-dyad30-cond1
1715,32,0.17251638983558856,0.16666666666666666,0.03108349360801046,0.03108349360801046,0.7727222592346441,l>r,dyad41-dyad30-cond1
1716,33,0.29617443887954614,0.29617443887954614,0.0,0.0,0.6292005037370848,r>l,dyad41-dyad30-cond1
1717,34,0.22941573387056174,0.11470786693528087,0.0,0.0,0.4398870591189693,l>r,dyad41-dyad30-cond1
1718,35,0.15075567228888181,0.15075567228888181,0.0,0.0,0.5136002234889799,r>l,dyad41-dyad30-cond1
1719,36,0.0,0.0,0.0,0.0,0.6840882521970163,l>r,dyad41-dyad30-cond1
1720,37,0.0,0.0,0.0,0.0,0.7377683759399598,r>l,dyad41-dyad30-cond1
1721,38,0.0778498944161523,0.0778498944161523,0.0,0.0,0.7486459891630877,l>r,dyad41-dyad30-cond1
1722,39,0.08606629658238703,0.16754156331667822,0.0,0.0,0.6918785591047583,r>l,dyad41-dyad30-cond1
1723,40,0.0,0.09365858115816941,0.0,0.0,0.3856927196562804,l>r,dyad41-dyad30-cond1
1724,41,0.0,0.23570226039551587,0.0,0.0,0.34494211390647433,r>l,dyad41-dyad30-cond1
1725,42,0.2721655269759087,0.4082482904638631,0.0,0.0,0.7346095172115453,l>r,dyad41-dyad30-cond1
1726,43,0.26037782196164777,0.32578518495014724,0.0,0.0,0.6730238383445065,r>l,dyad41-dyad30-cond1
1727,44,0.276172385369497,0.3779644730092272,0.0,0.05270462766947298,0.7596976877418201,l>r,dyad41-dyad30-cond1
1728,45,0.1543033499620919,0.23145502494313785,0.0,0.0,0.6368812189467348,r>l,dyad41-dyad30-cond1
1729,46,0.0,0.0,0.0,0.0,0.617323825102089,l>r,dyad41-dyad30-cond1
1730,47,0.0,0.0,0.0,0.0,0.5859385119107693,r>l,dyad41-dyad30-cond1
1731,48,0.0,0.12038585308576923,0.0,0.0,0.6419411876702814,l>r,dyad41-dyad30-cond1
1732,49,0.04,0.08528028654224416,0.043852900965351466,0.04181210050035454,0.6644988254075728,r>l,dyad41-dyad30-cond1
1733,50,0.17334381132038412,0.20180183819889375,0.0,0.0,0.7528093538981198,l>r,dyad41-dyad30-cond1
1734,51,0.0,0.19802950859533489,0.0,0.0,0.44096350423092545,r>l,dyad41-dyad30-cond1
1735,52,0.09622504486493763,0.16666666666666669,0.0,0.0,0.5827570526323965,l>r,dyad41-dyad30-cond1
1736,53,0.3254722774520597,0.23354968324845693,0.0,0.0,0.7985917996826255,r>l,dyad41-dyad30-cond1
1737,54,0.2886751345948129,0.1634301126151534,0.04441155916843276,0.04441155916843276,0.740880749166875,l>r,dyad41-dyad30-cond1
1738,55,0.0,0.11470786693528087,0.0,0.0,0.2800268611212392,r>l,dyad41-dyad30-cond1
1739,56,0.0,0.1386750490563073,0.0,0.0,0.26310760910013165,l>r,dyad41-dyad30-cond1
1740,57,0.14269544824634822,0.18490006540840973,0.0,0.0,0.4729099938131649,r>l,dyad41-dyad30-cond1
1741,58,0.24618298195866548,0.3441236008058426,0.0975900072948533,0.0975900072948533,0.49824156405218956,l>r,dyad41-dyad30-cond1
1742,59,0.18394180184548972,0.18394180184548972,0.0,0.0,0.5871591341677085,r>l,dyad41-dyad30-cond1
1743,60,0.08058229640253803,0.14824986333222026,0.0,0.08703882797784893,0.6516334212679248,l>r,dyad41-dyad30-cond1
1744,61,0.2357022603955158,0.31980107453341566,0.19069251784911848,0.19069251784911848,0.6230319643880341,r>l,dyad41-dyad30-cond1
1745,62,0.20851441405707477,0.20851441405707477,0.14142135623730948,0.14142135623730948,0.7218244327855025,l>r,dyad41-dyad30-cond1
1746,63,0.2566324512873683,0.2758386421836852,0.0,0.041522739926869986,0.6968540725610544,r>l,dyad41-dyad30-cond1
1747,64,0.0,0.0,0.0,0.0,0.5548201754937614,l>r,dyad41-dyad30-cond1
1748,65,0.0,0.0,0.0,0.0,0.6632291853037005,r>l,dyad41-dyad30-cond1
1749,66,0.0,0.10206207261596577,0.0,0.0,0.7714984126528586,l>r,dyad41-dyad30-cond1
1750,67,0.0,0.0,0.0,0.0,0.46339903494360213,r>l,dyad41-dyad30-cond1
1751,68,0.09622504486493764,0.0,0.0,0.0,0.28170031505496773,l>r,dyad41-dyad30-cond1
1752,69,0.0,0.0,0.0,0.0,0.18212635092270024,r>l,dyad41-dyad30-cond1
1753,70,0.0,0.0,0.0,0.0,0.22348180533400475,l>r,dyad41-dyad30-cond1
1754,71,0.0,0.0,0.0,0.0,0.5053298245146144,r>l,dyad41-dyad30-cond1
1755,72,0.31622776601683794,0.0,0.0,0.0,0.2373108432306944,l>r,dyad41-dyad30-cond1
1756,73,0.0,0.0,0.0,0.0,0.2541613500897141,r>l,dyad41-dyad30-cond1
1757,74,0.0,0.0,0.0,0.0,0.21064923552073878,l>r,dyad41-dyad30-cond1
1758,75,0.0,0.0,0.0,0.0,0.5101088151102279,r>l,dyad41-dyad30-cond1
1759,76,0.0,0.0,0.14907119849998599,0.14907119849998599,0.4048288850585944,l>r,dyad41-dyad30-cond1
1760,0,0.0,0.0,0.0,0.0,0.429538445994636,l>r,dyad41-dyad33-cond1
1761,1,0.0,0.16012815380508716,0.0,0.0,0.2484435777522349,r>l,dyad41-dyad33-cond1
1762,2,0.42365927286816174,0.6481812160876687,0.0,0.07312724241271307,0.4778573557923045,l>r,dyad41-dyad33-cond1
1763,3,0.1091089451179962,0.1,0.0,0.0,0.5613094375848676,r>l,dyad41-dyad33-cond1
1764,4,0.0,0.0,0.0,0.0,0.26557276889206183,l>r,dyad41-dyad33-cond1
1765,5,0.19802950859533483,0.18731716231633877,0.0,0.0,0.4029067830001932,r>l,dyad41-dyad33-cond1
1766,6,0.19802950859533483,0.28097574347450816,0.0,0.0,0.6257957393593778,l>r,dyad41-dyad33-cond1
1767,7,0.15249857033260467,0.2857142857142857,0.0,0.0,0.5742022477576871,r>l,dyad41-dyad33-cond1
1768,8,0.27162563907863707,0.3195048252113469,0.05096471914376255,0.051708768999501914,0.8407680928685187,l>r,dyad41-dyad33-cond1
1769,9,0.2503130871608794,0.3003757045930553,0.09090909090909091,0.09090909090909091,0.7911728849678634,r>l,dyad41-dyad33-cond1
1770,10,0.27975144247209416,0.3321819194149599,0.0,0.0,0.7348721890196153,l>r,dyad41-dyad33-cond1
1771,11,0.0,0.0,0.0,0.0,0.6971013664507077,r>l,dyad41-dyad33-cond1
1772,12,0.0,0.0,0.0,0.0,0.27432623312972304,l>r,dyad41-dyad33-cond1
1773,13,0.22360679774997896,0.22360679774997896,0.0,0.0,0.2617336163934798,r>l,dyad41-dyad33-cond1
1774,14,0.31622776601683794,0.31622776601683794,0.0,0.0,0.6255659591690352,l>r,dyad41-dyad33-cond1
1775,15,0.0,0.5,0.0,0.0,,r>l,dyad41-dyad33-cond1
1776,16,0.0,0.0,0.0,0.0,,l>r,dyad41-dyad33-cond1
1777,17,0.11094003924504582,0.15724272550828775,0.06154574548966636,0.06154574548966636,0.5862742794473589,r>l,dyad41-dyad33-cond1
1778,18,0.2921743548953888,0.42882464657199776,0.0,0.0,0.5651524378546482,l>r,dyad41-dyad33-cond1
1779,19,0.40492914359926285,0.44197999993927367,0.027076518053694116,0.027076518053694116,0.7616077469454982,r>l,dyad41-dyad33-cond1
1780,20,0.37815209499795266,0.36810096477564,0.0,0.0,0.7089754839244176,l>r,dyad41-dyad33-cond1
1781,21,0.12725695259515554,0.19088542889273333,0.0,0.0,0.7404416296487513,r>l,dyad41-dyad33-cond1
1782,22,0.2773500981126146,0.0,0.0,0.0,0.6728677397538742,l>r,dyad41-dyad33-cond1
1783,23,0.0,0.0,0.0,0.0,0.5431109527786646,r>l,dyad41-dyad33-cond1
1784,24,0.06219704135711229,0.17739371879672478,0.0,0.0,0.5932700504475737,l>r,dyad41-dyad33-cond1
1785,25,0.06523280730534423,0.0,0.0,0.0,0.4735917948834236,r>l,dyad41-dyad33-cond1
1786,26,0.0,0.0,0.16609095970747995,0.3321819194149599,0.7459406133073715,l>r,dyad41-dyad33-cond1
1787,27,0.18257418583505536,0.18257418583505536,0.0,0.0,0.6190498582415203,r>l,dyad41-dyad33-cond1
1788,28,0.0,0.0,0.09759000729485333,0.09759000729485333,0.7657953270789851,l>r,dyad41-dyad33-cond1
1789,29,0.31524416249564025,0.29095718698132317,0.0,0.0,0.568943736730206,r>l,dyad41-dyad33-cond1
1790,30,0.13576884666042613,0.2036532699906392,0.0,0.0,0.42976074847624546,l>r,dyad41-dyad33-cond1
1791,31,0.3200378765462651,0.3869206667253396,0.023168268228563865,0.023168268228563865,0.809192149310656,r>l,dyad41-dyad33-cond1
1792,32,0.0472455591261534,0.09128709291752767,0.0,0.0,0.6345119672881189,l>r,dyad41-dyad33-cond1
1793,33,0.2672612419124244,0.2672612419124244,0.08111071056538126,0.08111071056538126,0.5084752666965086,r>l,dyad41-dyad33-cond1
1794,34,0.1873171623163388,0.1873171623163388,0.0,0.0,0.4923403422257506,l>r,dyad41-dyad33-cond1
1795,35,0.12309149097933275,0.12309149097933275,0.0,0.0,0.5144012726360001,r>l,dyad41-dyad33-cond1
1796,36,0.061545745489666376,0.061545745489666376,0.0,0.0,0.7641839910685951,l>r,dyad41-dyad33-cond1
1797,37,0.12309149097933275,0.18463723646899913,0.0,0.0,0.7525197233902863,r>l,dyad41-dyad33-cond1
1798,38,0.0,0.0,0.0,0.0,0.730990276336007,l>r,dyad41-dyad33-cond1
1799,39,0.05892556509887895,0.11470786693528087,0.0,0.0,0.690123991049948,r>l,dyad41-dyad33-cond1
1800,40,0.15179418517972906,0.17716157860724777,0.06324555320336758,0.06324555320336758,0.8050735883689986,l>r,dyad41-dyad33-cond1
1801,41,0.14433756729740646,0.14433756729740646,0.0,0.0,0.7495416527488673,r>l,dyad41-dyad33-cond1
1802,42,0.0,0.0,0.0,0.0,0.22494483817724942,l>r,dyad41-dyad33-cond1
1803,43,0.0,0.0,0.0,0.0,0.3540392580709595,r>l,dyad41-dyad33-cond1
1804,44,0.31944956190120233,0.3325031120358776,0.0,0.0,0.7385573133835446,l>r,dyad41-dyad33-cond1
1805,45,0.2834733547569204,0.2969569354582493,0.0,0.0,0.7566996978119973,r>l,dyad41-dyad33-cond1
1806,46,0.0,0.06299407883487121,0.0,0.0,0.5976787360432603,l>r,dyad41-dyad33-cond1
1807,47,0.0,0.0,0.0,0.0,0.5887403691374316,r>l,dyad41-dyad33-cond1
1808,48,0.0,0.0,0.0,0.0,0.48977253942338694,l>r,dyad41-dyad33-cond1
1809,49,0.25214931660623663,0.24715576637149037,0.06933752452815364,0.06933752452815364,0.7062036181088724,r>l,dyad41-dyad33-cond1
1810,50,0.2614881801842454,0.2614881801842454,0.0,0.0,0.6427501863218092,l>r,dyad41-dyad33-cond1
1811,51,0.0,0.0,0.0,0.0,0.4688671241895269,r>l,dyad41-dyad33-cond1
1812,52,0.0,0.0,0.0,0.0,0.29100953302183963,l>r,dyad41-dyad33-cond1
1813,53,0.30065841120113157,0.15569978883230462,0.0,0.0,0.37518129407798506,r>l,dyad41-dyad33-cond1
1814,54,0.22019275302527214,0.392540507864431,0.16984155512168936,0.16984155512168936,0.5222963832802424,l>r,dyad41-dyad33-cond1
1815,55,0.0,0.17677669529663687,0.0,0.0,0.15182211582797323,r>l,dyad41-dyad33-cond1
1816,56,0.0,0.1336306209562122,0.0,0.0,0.22229537828926305,l>r,dyad41-dyad33-cond1
1817,57,0.17407765595569785,0.3281650616569468,0.11952286093343936,0.35856858280031806,0.6469336552583805,r>l,dyad41-dyad33-cond1
1818,58,0.0,0.05555555555555555,0.0629940788348712,0.0629940788348712,0.6492955834829566,l>r,dyad41-dyad33-cond1
1819,59,0.0,0.0,0.0,0.0,0.6700300322299141,r>l,dyad41-dyad33-cond1
1820,60,0.1889822365046136,0.1889822365046136,0.0,0.0,0.5476973475317806,l>r,dyad41-dyad33-cond1
1821,61,0.22360679774997896,0.22360679774997896,0.0,0.0,0.5041673961208993,r>l,dyad41-dyad33-cond1
1822,62,0.40555355282690625,0.40555355282690625,0.1632993161855452,0.1632993161855452,0.6284845592745146,l>r,dyad41-dyad33-cond1
1823,63,0.15677236033392414,0.12677313820927746,0.0,0.04794633014853841,0.6212502847417777,r>l,dyad41-dyad33-cond1
1824,64,0.26681493838602804,0.20689655172413796,0.07744030926623664,0.07744030926623664,0.7546021649623124,l>r,dyad41-dyad33-cond1
1825,65,0.23211917272131485,0.23211917272131485,0.0,0.0,0.7645896208339125,r>l,dyad41-dyad33-cond1
1826,66,0.0,0.0,0.0,0.0,0.5214690770291219,l>r,dyad41-dyad33-cond1
1827,67,0.0,0.0,0.0,0.0,0.29301699053957897,r>l,dyad41-dyad33-cond1
1828,68,0.33333333333333337,0.33333333333333337,0.0,0.0,0.30708824833085935,l>r,dyad41-dyad33-cond1
1829,69,0.3651483716701107,0.3651483716701107,0.0,0.0,0.24016001086641514,r>l,dyad41-dyad33-cond1
1830,70,0.3903600291794133,0.09534625892455921,0.0,0.0,0.40471653127206086,l>r,dyad41-dyad33-cond1
1831,71,0.0,0.0,0.0,0.0,0.5074822927879374,r>l,dyad41-dyad33-cond1
1832,72,0.0,0.0,0.0,0.0,0.0778253061570906,l>r,dyad41-dyad33-cond1
1833,73,0.0,0.0,0.0,0.0,0.19815385259932405,r>l,dyad41-dyad33-cond1
1834,74,0.0,0.0,0.0,0.0,0.16268539061450005,l>r,dyad41-dyad33-cond1
1835,75,0.09901475429766744,0.19802950859533489,0.0,0.0,0.5263685567469897,r>l,dyad41-dyad33-cond1
1836,76,0.19402850002906638,0.19402850002906638,0.0,0.0,0.6333826744587491,l>r,dyad41-dyad33-cond1
1837,77,0.0,0.0,0.0,0.0,0.23950962333021197,r>l,dyad41-dyad33-cond1
1838,78,0.0,0.0,0.0,0.0,0.3413879030213667,l>r,dyad41-dyad33-cond1
1839,79,0.1147078669352809,0.11043152607484655,0.0,0.0,0.6615305308475936,r>l,dyad41-dyad33-cond1
1840,80,0.0,0.0,0.0,0.0,0.5823859398792443,l>r,dyad41-dyad33-cond1
1841,81,0.0,0.0,0.0,0.0,0.6481126582729784,r>l,dyad41-dyad33-cond1
1842,82,0.20965696734438366,0.10482848367219183,0.0,0.0,0.559522784780536,l>r,dyad41-dyad33-cond1
1843,83,0.08333333333333334,0.0,0.16724840200141816,0.16724840200141816,0.5155283363590765,r>l,dyad41-dyad33-cond1
1844,84,0.0,0.0,0.0,0.0,0.4649367235220374,l>r,dyad41-dyad33-cond1
1845,85,0.10660035817780521,0.0,0.0,0.0,0.5250601920491518,r>l,dyad41-dyad33-cond1
1846,86,0.21105794120443455,0.2916059217599022,0.0,0.0,0.7607269925510001,l>r,dyad41-dyad33-cond1
1847,87,0.07071067811865475,0.3450327796711771,0.0,0.0,0.4078114657832419,r>l,dyad41-dyad33-cond1
1848,88,0.0,0.0,0.0,0.0,0.30870052194906306,l>r,dyad41-dyad33-cond1
1849,89,0.0,0.0,0.0,0.0,0.38664993727400854,r>l,dyad41-dyad33-cond1
1850,90,0.0,0.13363062095621217,0.0,0.0,0.38993613029894014,l>r,dyad41-dyad33-cond1
1851,91,0.0,0.0,0.0,0.0,0.4617539704435012,r>l,dyad41-dyad33-cond1
1852,92,0.0,0.22360679774997896,0.0,0.0,0.3376267803330384,l>r,dyad41-dyad33-cond1
1853,93,0.25,0.140028008402801,0.0,0.125,0.4614599526886476,r>l,dyad41-dyad33-cond1
1854,94,0.24494897427831777,0.30942637387763805,0.08006407690254357,0.12009611535381534,0.5653266067207608,l>r,dyad41-dyad33-cond1
1855,95,0.17616606585441102,0.3405026123034994,0.05947010334500526,0.05947010334500526,0.6671343367883812,r>l,dyad41-dyad33-cond1
1856,96,0.2214546129433066,0.22457384561773838,0.02973505167250263,0.02973505167250263,0.7774795673375152,l>r,dyad41-dyad33-cond1
1857,97,0.23112508176051216,0.2439750182371333,0.19418390934515434,0.2330206912141852,0.8195423782656579,r>l,dyad41-dyad33-cond1
1858,98,0.0,0.34299717028501764,0.0,0.0,0.5609033165112719,l>r,dyad41-dyad33-cond1
1859,99,0.0,0.10425720702853737,0.0,0.0,0.5467566516230423,r>l,dyad41-dyad33-cond1
1860,100,0.0,0.0,0.0,0.0,0.6469785678946337,l>r,dyad41-dyad33-cond1
1861,101,0.0,0.0,0.0,0.0,0.8045131147646053,r>l,dyad41-dyad33-cond1
1862,102,0.35208939510976517,0.46911664065050096,0.0,0.0,0.8324436012557258,l>r,dyad41-dyad33-cond1
1863,103,0.25949964805384096,0.4567924732183544,0.0,0.0,0.7377187789925015,r>l,dyad41-dyad33-cond1
1864,104,0.10675210253672476,0.18490006540840973,0.0,0.10482848367219183,0.7172851433096754,l>r,dyad41-dyad33-cond1
1865,105,0.2073903389460851,0.4233337566673018,0.16317848796612636,0.16317848796612636,0.7960324165755089,r>l,dyad41-dyad33-cond1
1866,106,0.2585438449975096,0.20683507599800766,0.0,0.0,0.7115982647717979,l>r,dyad41-dyad33-cond1
1867,107,0.0,0.0,0.0,0.0,0.33152432626383266,r>l,dyad41-dyad33-cond1
1868,108,0.0,0.0,0.0,0.0,0.20021417457718826,l>r,dyad41-dyad33-cond1
1869,0,0.2439750182371333,0.30151134457776363,0.048280454958526765,0.048280454958526765,0.7917040696328429,l>r,dyad41-dyad43-cond1
1870,1,0.18490006540840973,0.23782574707724702,0.0,0.0,0.5938108695751143,r>l,dyad41-dyad43-cond1
1871,2,0.0,0.0,0.0,0.0,0.4887170637713445,l>r,dyad41-dyad43-cond1
1872,3,0.0,0.0,0.0,0.0,0.5615336410436791,r>l,dyad41-dyad43-cond1
1873,4,0.0,0.0,0.0,0.0,0.6070291017095617,l>r,dyad41-dyad43-cond1
1874,5,0.1328422328310143,0.12565617248750865,0.0,0.0,0.6060801259902971,r>l,dyad41-dyad43-cond1
1875,6,0.0,0.0,0.0,0.0,0.6034700053748108,l>r,dyad41-dyad43-cond1
1876,7,0.14467284665112362,0.24077170617153845,0.10690449676496974,0.10846522890932808,0.7381608450195631,r>l,dyad41-dyad43-cond1
1877,8,0.32539568672798425,0.35909242322980395,0.10690449676496974,0.10846522890932808,0.49469922841128844,l>r,dyad41-dyad43-cond1
1878,9,0.19999999999999996,0.19999999999999996,0.0,0.0,0.5094199143430548,r>l,dyad41-dyad43-cond1
1879,10,0.18650096164806276,0.3263766828841098,0.0,0.0,0.527259553158517,l>r,dyad41-dyad43-cond1
1880,11,0.0,0.0,0.0,0.0,0.5975425446224801,r>l,dyad41-dyad43-cond1
1881,12,0.2519763153394848,0.2519763153394848,0.0,0.0,0.5402508344367976,l>r,dyad41-dyad43-cond1
1882,13,0.0,0.10540925533894598,0.0,0.0,0.42399526393318143,r>l,dyad41-dyad43-cond1
1883,14,0.12909944487358058,0.12909944487358058,0.0,0.0,0.5278225721485286,l>r,dyad41-dyad43-cond1
1884,15,0.0,0.0,0.0,0.0,,r>l,dyad41-dyad43-cond1
1885,16,0.0,0.0,0.0,0.0,,l>r,dyad41-dyad43-cond1
1886,17,0.47809144373375745,0.47809144373375745,0.0,0.0,0.37712042178767513,r>l,dyad41-dyad43-cond1
1887,18,0.0,0.0,0.0,0.0,0.5283400138607974,l>r,dyad41-dyad43-cond1
1888,19,0.13031167282892078,0.184506241605777,0.0,0.0,0.6557083474389636,r>l,dyad41-dyad43-cond1
1889,20,0.3434014098717226,0.2917299829957891,0.0,0.0,0.473748828681819,l>r,dyad41-dyad43-cond1
1890,21,0.1386750490563073,0.1386750490563073,0.0,0.0,0.475866379563852,r>l,dyad41-dyad43-cond1
1891,22,0.0,0.0,0.0,0.0,0.6740725214934367,l>r,dyad41-dyad43-cond1
1892,23,0.0,0.0,0.0,0.0,0.5169150457936379,r>l,dyad41-dyad43-cond1
1893,24,0.05698028822981897,0.052414241836095915,0.0,0.0,0.5931766924345372,l>r,dyad41-dyad43-cond1
1894,25,0.11952286093343936,0.0,0.0,0.0,0.526135806618917,r>l,dyad41-dyad43-cond1
1895,26,0.0,0.0,0.0,0.0,0.6023117530933431,l>r,dyad41-dyad43-cond1
1896,27,0.24806946917841693,0.24806946917841693,0.0,0.0,0.6254079032347477,r>l,dyad41-dyad43-cond1
1897,28,0.0,0.0,0.0,0.0,0.47489923679323787,l>r,dyad41-dyad43-cond1
1898,29,0.0,0.0,0.0,0.0,0.5048780076271828,r>l,dyad41-dyad43-cond1
1899,30,0.05976143046671968,0.11952286093343936,0.0,0.0,0.5440941596998423,l>r,dyad41-dyad43-cond1
1900,31,0.1267731382092775,0.22453655975512463,0.0,0.0,0.843529801734331,r>l,dyad41-dyad43-cond1
1901,32,0.1336306209562122,0.12909944487358055,0.0,0.0,,l>r,dyad41-dyad43-cond1
1902,33,0.0,0.0,0.0,0.0,,r>l,dyad41-dyad43-cond1
1903,34,0.26013299085723596,0.26013299085723596,0.0,0.0,0.5373075400866985,l>r,dyad41-dyad43-cond1
1904,35,0.2279211529192759,0.2279211529192759,0.10050378152592121,0.10050378152592121,0.5531842120017616,r>l,dyad41-dyad43-cond1
1905,36,0.061545745489666376,0.06030226891555273,0.12060453783110546,0.12060453783110546,0.6257243238594534,l>r,dyad41-dyad43-cond1
1906,37,0.1318760946791574,0.3015113445777637,0.06030226891555273,0.06030226891555273,0.5997949482382535,r>l,dyad41-dyad43-cond1
1907,38,0.0,0.0,0.0,0.0,0.5165095300883173,l>r,dyad41-dyad43-cond1
1908,39,0.17677669529663687,0.1720618004029213,0.0,0.0,0.5039041015117357,r>l,dyad41-dyad43-cond1
1909,40,0.2676516895156553,0.4601950115131127,0.0,0.0,0.7402353488379948,l>r,dyad41-dyad43-cond1
1910,41,0.0936585811581694,0.17817416127494962,0.0,0.0936585811581694,0.6358926320066979,r>l,dyad41-dyad43-cond1
1911,42,0.0,0.0,0.0,0.0,0.3046402446958938,l>r,dyad41-dyad43-cond1
1912,43,0.09205746178983235,0.259160527674408,0.0,0.0,0.49992724482720985,r>l,dyad41-dyad43-cond1
1913,44,0.07647191129018727,0.1846372364689991,0.1333333333333333,0.1333333333333333,0.5941269572994922,l>r,dyad41-dyad43-cond1
1914,45,0.0,0.0,0.0,0.0,0.5437261066685045,r>l,dyad41-dyad43-cond1
1915,46,0.1091089451179962,0.1091089451179962,0.0,0.0,0.6746849392005116,l>r,dyad41-dyad43-cond1
1916,47,0.0,0.0,0.14433756729740646,0.14433756729740646,0.5738901615515779,r>l,dyad41-dyad43-cond1
1917,48,0.0,0.0,0.0,0.0,0.4490446590873718,l>r,dyad41-dyad43-cond1
1918,49,0.0,0.0,0.0,0.0,0.6381276624025198,r>l,dyad41-dyad43-cond1
1919,50,0.22645540682891918,0.22645540682891918,0.0,0.0,0.7772110968342832,l>r,dyad41-dyad43-cond1
1920,51,0.0,0.0,0.0,0.0,0.30055890589018774,r>l,dyad41-dyad43-cond1
1921,52,0.0,0.0,0.0,0.0,0.09361358209059434,l>r,dyad41-dyad43-cond1
